Time		V		A		Wh		Ah	CA_Ah
1:13:16.3	36.56		5.28		268.0		6.92	58.62
1:13:17.3	36.57		5.28		268.1		6.92	58.63
1:13:18.3	36.57		5.29		268.1		6.92	58.63
1:13:19.3	36.57		5.29		268.2		6.92	58.63
1:13:20.3	36.57		5.27		268.2		6.92	58.63
1:13:21.3	36.57		5.29		268.3		6.93	58.63
1:13:22.3	36.57		5.28		268.3		6.93	58.63
1:13:23.3	36.57		5.28		268.4		6.93	58.63
1:13:24.3	36.57		5.28		268.4		6.93	58.64
1:13:25.3	36.57		5.28		268.5		6.93	58.64
1:13:26.3	36.57		5.29		268.5		6.93	58.64
1:13:27.3	36.57		5.29		268.6		6.94	58.64
1:13:28.3	36.57		5.27		268.7		6.94	58.64
1:13:29.3	36.56		5.27		268.7		6.94	58.64
1:13:30.3	36.56		5.27		268.8		6.94	58.65
1:13:31.3	36.57		5.29		268.8		6.94	58.65
1:13:32.3	36.57		5.27		268.9		6.94	58.65
1:13:33.3	36.57		5.28		268.9		6.94	58.65
1:13:34.3	36.57		5.28		269.0		6.95	58.65
1:13:35.3	36.57		5.28		269.0		6.95	58.65
1:13:36.3	36.57		5.28		269.1		6.95	58.65
1:13:37.3	36.57		5.28		269.1		6.95	58.66
1:13:38.3	36.56		5.28		269.2		6.95	58.66
1:13:39.3	36.57		5.28		269.2		6.95	58.66
1:13:40.3	36.57		5.28		269.3		6.95	58.66
1:13:41.3	36.57		5.27		269.3		6.96	58.66
1:13:42.3	36.56		5.27		269.4		6.96	58.66
1:13:43.3	36.57		5.29		269.5		6.96	58.66
1:13:44.3	36.57		5.28		269.5		6.96	58.67
1:13:45.3	36.57		5.28		269.6		6.96	58.67
1:13:46.3	36.57		5.28		269.6		6.96	58.67
1:13:47.3	36.56		5.29		269.7		6.96	58.67
1:13:48.3	36.57		5.28		269.7		6.97	58.67
1:13:49.3	36.57		5.29		269.8		6.97	58.67
1:13:50.3	36.57		5.28		269.8		6.97	58.67
1:13:51.3	36.57		5.28		269.9		6.97	58.68
1:13:52.3	36.57		5.28		269.9		6.97	58.68
1:13:53.3	36.56		5.29		270.0		6.97	58.68
1:13:54.3	36.57		5.28		270.0		6.97	58.68
1:13:55.3	36.57		5.28		270.1		6.98	58.68
1:13:56.3	36.57		5.27		270.2		6.98	58.68
1:13:57.3	36.57		5.27		270.2		6.98	58.69
1:13:58.3	36.57		5.27		270.3		6.98	58.69
1:13:59.3	36.57		5.29		270.3		6.98	58.69
1:14:00.3	36.56		5.28		270.4		6.98	58.69
1:14:01.3	36.57		5.27		270.4		6.98	58.69
1:14:02.3	36.56		5.28		270.5		6.99	58.69
1:14:03.3	36.57		5.29		270.5		6.99	58.69
1:14:04.3	36.57		5.27		270.6		6.99	58.70
1:14:05.3	36.57		5.27		270.6		6.99	58.70
1:14:06.3	36.56		5.26		270.7		6.99	58.70
1:14:07.3	36.57		5.28		270.7		6.99	58.70
1:14:08.3	36.57		5.28		270.8		7.00	58.70
1:14:09.3	36.56		5.27		270.9		7.00	58.70
1:14:10.3	36.57		5.27		270.9		7.00	58.70
1:14:11.3	36.57		5.28		271.0		7.00	58.70
1:14:12.3	36.57		5.27		271.0		7.00	58.71
1:14:13.3	36.57		5.27		271.1		7.00	58.71
1:14:14.3	36.57		5.28		271.1		7.00	58.71
1:14:15.3	36.56		5.29		271.2		7.01	58.71
1:14:16.3	36.56		5.27		271.2		7.01	58.71
1:14:17.3	36.57		5.28		271.3		7.01	58.71
1:14:18.3	36.56		5.27		271.3		7.01	58.72
1:14:19.3	36.56		5.26		271.4		7.01	58.72
1:14:20.3	36.57		5.27		271.4		7.01	58.72
1:14:21.3	36.57		5.26		271.5		7.01	58.72
1:14:22.3	36.57		5.27		271.5		7.02	58.72
1:14:23.3	36.57		5.28		271.6		7.02	58.72
1:14:24.3	36.57		5.28		271.7		7.02	58.72
1:14:25.3	36.56		5.28		271.7		7.02	58.73
1:14:26.3	36.57		5.28		271.8		7.02	58.73
1:14:27.3	36.57		5.27		271.8		7.02	58.73
1:14:28.3	36.56		5.28		271.9		7.02	58.73
1:14:29.3	36.56		5.27		271.9		7.03	58.73
1:14:30.3	36.57		5.28		272.0		7.03	58.73
1:14:31.3	36.56		5.27		272.0		7.03	58.73
1:14:32.3	36.57		5.28		272.1		7.03	58.74
1:14:33.3	36.56		5.27		272.1		7.03	58.74
1:14:34.3	36.56		5.27		272.2		7.03	58.74
1:14:35.3	36.56		5.27		272.2		7.03	58.74
1:14:36.3	36.57		5.26		272.3		7.04	58.74
1:14:37.3	36.56		5.28		272.3		7.04	58.74
1:14:38.3	36.56		5.27		272.4		7.04	58.74
1:14:39.3	36.57		5.27		272.5		7.04	58.75
1:14:40.3	36.56		5.26		272.5		7.04	58.75
1:14:41.3	36.57		5.27		272.6		7.04	58.75
1:14:42.3	36.56		5.26		272.6		7.05	58.75
1:14:43.3	36.56		5.27		272.7		7.05	58.75
1:14:44.3	36.56		5.28		272.7		7.05	58.75
1:14:45.3	36.56		5.27		272.8		7.05	58.76
1:14:46.3	36.57		5.27		272.8		7.05	58.76
1:14:47.3	36.56		5.26		272.9		7.05	58.76
1:14:48.3	36.57		5.27		272.9		7.05	58.76
1:14:49.3	36.56		5.27		273.0		7.06	58.76
1:14:50.3	36.56		5.26		273.0		7.06	58.76
1:14:51.3	36.57		5.27		273.1		7.06	58.76
1:14:52.3	36.57		5.27		273.2		7.06	58.77
1:14:53.3	36.56		5.27		273.2		7.06	58.77
1:14:54.3	36.56		5.27		273.3		7.06	58.77
1:14:55.3	36.57		5.27		273.3		7.06	58.77
1:14:56.3	36.56		5.28		273.4		7.07	58.77
1:14:57.3	36.56		5.28		273.4		7.07	58.77
1:14:58.3	36.56		5.27		273.5		7.07	58.77
1:14:59.3	36.56		5.27		273.5		7.07	58.77
1:15:00.3	36.56		5.27		273.6		7.07	58.78
1:15:01.3	36.56		5.26		273.6		7.07	58.78
1:15:02.3	36.56		5.27		273.7		7.07	58.78
1:15:03.3	36.56		5.28		273.7		7.08	58.78
1:15:04.3	36.57		5.26		273.8		7.08	58.78
1:15:05.3	36.56		5.28		273.8		7.08	58.78
1:15:06.3	36.56		5.26		273.9		7.08	58.79
1:15:07.3	36.56		5.26		274.0		7.08	58.79
1:15:08.3	36.56		5.28		274.0		7.08	58.79
1:15:09.3	36.56		5.28		274.1		7.08	58.79
1:15:10.3	36.56		5.27		274.1		7.09	58.79
1:15:11.3	36.56		5.27		274.2		7.09	58.79
1:15:12.3	36.56		5.28		274.2		7.09	58.79
1:15:13.3	36.56		5.26		274.3		7.09	58.80
1:15:14.3	36.56		5.27		274.3		7.09	58.80
1:15:15.3	36.56		5.27		274.4		7.09	58.80
1:15:16.3	36.56		5.28		274.4		7.09	58.80
1:15:17.3	36.56		5.26		274.5		7.10	58.80
1:15:18.3	36.56		5.26		274.5		7.10	58.80
1:15:19.3	36.56		5.27		274.6		7.10	58.80
1:15:20.3	36.56		5.28		274.7		7.10	58.81
1:15:21.3	36.56		5.28		274.7		7.10	58.81
1:15:22.3	36.56		5.26		274.8		7.10	58.81
1:15:23.3	36.56		5.27		274.8		7.11	58.81
1:15:24.3	36.56		5.26		274.9		7.11	58.81
1:15:25.3	36.56		5.26		274.9		7.11	58.81
1:15:26.3	36.55		5.28		275.0		7.11	58.81
1:15:27.3	36.55		5.27		275.0		7.11	58.82
1:15:28.3	36.55		5.27		275.1		7.11	58.82
1:15:29.3	36.55		5.26		275.1		7.11	58.82
1:15:30.3	36.54		5.26		275.2		7.12	58.82
1:15:31.3	36.54		5.27		275.2		7.12	58.82
1:15:32.3	36.54		5.25		275.3		7.12	58.82
1:15:33.3	36.54		5.28		275.3		7.12	58.83
1:15:34.3	36.53		5.26		275.4		7.12	58.83
1:15:35.3	36.53		5.26		275.5		7.12	58.83
1:15:36.3	36.52		5.26		275.5		7.12	58.83
1:15:37.3	36.52		5.27		275.6		7.13	58.83
1:15:38.3	36.51		5.27		275.6		7.13	58.83
1:15:39.3	36.50		5.27		275.7		7.13	58.83
1:15:40.3	36.50		5.27		275.7		7.13	58.84
1:15:41.3	36.49		5.27		275.8		7.13	58.84
1:15:42.3	36.49		5.27		275.8		7.13	58.84
1:15:43.3	36.48		5.26		275.9		7.13	58.84
1:15:44.3	36.47		5.26		275.9		7.14	58.84
1:15:45.3	36.47		5.26		276.0		7.14	58.84
1:15:46.3	36.46		5.26		276.0		7.14	58.84
1:15:47.3	36.46		5.25		276.1		7.14	58.84
1:15:48.3	36.45		5.26		276.1		7.14	58.85
1:15:49.3	36.44		5.26		276.2		7.14	58.85
1:15:50.3	36.44		5.26		276.3		7.14	58.85
1:15:51.3	36.44		5.25		276.3		7.15	58.85
1:15:52.3	36.43		5.28		276.4		7.15	58.85
1:15:53.3	36.43		5.27		276.4		7.15	58.85
1:15:54.3	36.43		5.27		276.5		7.15	58.86
1:15:55.3	36.42		5.26		276.5		7.15	58.86
1:15:56.3	36.42		5.27		276.6		7.15	58.86
1:15:57.3	36.42		5.27		276.6		7.15	58.86
1:15:58.3	36.42		5.26		276.7		7.16	58.86
1:15:59.3	36.42		5.27		276.7		7.16	58.86
1:16:00.3	36.42		5.26		276.8		7.16	58.86
1:16:01.3	36.42		5.26		276.8		7.16	58.87
1:16:02.3	36.42		5.25		276.9		7.16	58.87
1:16:03.3	36.42		5.25		276.9		7.16	58.87
1:16:04.3	36.42		5.25		277.0		7.16	58.87
1:16:05.3	36.42		5.25		277.1		7.17	58.87
1:16:06.3	36.42		5.26		277.1		7.17	58.87
1:16:07.3	36.42		5.26		277.2		7.17	58.87
1:16:08.3	36.42		5.26		277.2		7.17	58.88
1:16:09.3	36.42		5.28		277.3		7.17	58.88
1:16:10.3	36.42		5.25		277.3		7.17	58.88
1:16:11.3	36.42		5.26		277.4		7.18	58.88
1:16:12.3	36.42		5.26		277.4		7.18	58.88
1:16:13.3	36.42		5.27		277.5		7.18	58.88
1:16:14.3	36.42		5.27		277.5		7.18	58.88
1:16:15.3	36.42		5.27		277.6		7.18	58.89
1:16:16.3	36.42		5.27		277.6		7.18	58.89
1:16:17.3	36.42		5.26		277.7		7.18	58.89
1:16:18.3	36.42		5.26		277.7		7.19	58.89
1:16:19.3	36.42		5.26		277.8		7.19	58.89
1:16:20.3	36.42		5.26		277.9		7.19	58.89
1:16:21.3	36.42		5.26		277.9		7.19	58.90
1:16:22.3	36.41		5.27		278.0		7.19	58.90
1:16:23.3	36.42		5.25		278.0		7.19	58.90
1:16:24.3	36.42		5.26		278.1		7.19	58.90
1:16:25.3	36.42		5.26		278.1		7.20	58.90
1:16:26.3	36.42		5.26		278.2		7.20	58.90
1:16:27.3	36.41		5.27		278.2		7.20	58.90
1:16:28.3	36.42		5.26		278.3		7.20	58.91
1:16:29.3	36.42		5.26		278.3		7.20	58.91
1:16:30.3	36.42		5.27		278.4		7.20	58.91
1:16:31.3	36.42		5.25		278.4		7.20	58.91
1:16:32.3	36.42		5.26		278.5		7.21	58.91
1:16:33.3	36.42		5.25		278.5		7.21	58.91
1:16:34.3	36.42		5.26		278.6		7.21	58.91
1:16:35.3	36.42		5.26		278.6		7.21	58.91
1:16:36.3	36.41		5.26		278.7		7.21	58.92
1:16:37.3	36.42		5.25		278.8		7.21	58.92
1:16:38.3	36.42		5.26		278.8		7.21	58.92
1:16:39.3	36.42		5.26		278.9		7.22	58.92
1:16:40.3	36.42		5.27		278.9		7.22	58.92
1:16:41.3	36.41		5.26		279.0		7.22	58.92
1:16:42.3	36.42		5.26		279.0		7.22	58.93
1:16:43.3	36.42		5.26		279.1		7.22	58.93
1:16:44.3	36.42		5.27		279.1		7.22	58.93
1:16:45.3	36.42		5.24		279.2		7.22	58.93
1:16:46.3	36.41		5.26		279.2		7.23	58.93
1:16:47.3	36.42		5.26		279.3		7.23	58.93
1:16:48.3	36.42		5.25		279.3		7.23	58.93
1:16:49.3	36.42		5.25		279.4		7.23	58.94
1:16:50.3	36.41		5.26		279.4		7.23	58.94
1:16:51.3	36.41		5.27		279.5		7.23	58.94
1:16:52.3	36.42		5.25		279.6		7.24	58.94
1:16:53.3	36.42		5.26		279.6		7.24	58.94
1:16:54.3	36.41		5.27		279.7		7.24	58.94
1:16:55.3	36.42		5.25		279.7		7.24	58.94
1:16:56.3	36.42		5.27		279.8		7.24	58.95
1:16:57.3	36.41		5.27		279.8		7.24	58.95
1:16:58.3	36.42		5.25		279.9		7.24	58.95
1:16:59.3	36.42		5.26		279.9		7.25	58.95
1:17:00.3	36.42		5.27		280.0		7.25	58.95
1:17:01.3	36.42		5.25		280.0		7.25	58.95
1:17:02.3	36.42		5.25		280.1		7.25	58.95
1:17:03.3	36.42		5.27		280.1		7.25	58.96
1:17:04.3	36.42		5.26		280.2		7.25	58.96
1:17:05.3	36.42		5.25		280.2		7.25	58.96
1:17:06.3	36.42		5.26		280.3		7.26	58.96
1:17:07.3	36.41		5.26		280.4		7.26	58.96
1:17:08.3	36.42		5.25		280.4		7.26	58.96
1:17:09.3	36.41		5.25		280.5		7.26	58.97
1:17:10.3	36.42		5.27		280.5		7.26	58.97
1:17:11.3	36.42		5.25		280.6		7.26	58.97
1:17:12.3	36.42		5.26		280.6		7.26	58.97
1:17:13.3	36.41		5.24		280.7		7.27	58.97
1:17:14.3	36.42		5.26		280.7		7.27	58.97
1:17:15.3	36.42		5.25		280.8		7.27	58.97
1:17:16.3	36.42		5.26		280.8		7.27	58.98
1:17:17.3	36.41		5.26		280.9		7.27	58.98
1:17:18.3	36.42		5.26		280.9		7.27	58.98
1:17:19.3	36.42		5.27		281.0		7.27	58.98
1:17:20.3	36.42		5.26		281.0		7.28	58.98
1:17:21.3	36.42		5.25		281.1		7.28	58.98
1:17:22.3	36.42		5.25		281.1		7.28	58.98
1:17:23.3	36.41		5.25		281.2		7.28	58.98
1:17:24.3	36.42		5.26		281.3		7.28	58.99
1:17:25.3	36.42		5.26		281.3		7.28	58.99
1:17:26.3	36.41		5.25		281.4		7.28	58.99
1:17:27.3	36.42		5.27		281.4		7.29	58.99
1:17:28.3	36.41		5.25		281.5		7.29	58.99
1:17:29.3	36.42		5.26		281.5		7.29	58.99
1:17:30.3	36.41		5.25		281.6		7.29	58.99
1:17:31.3	36.42		5.25		281.6		7.29	59.00
1:17:32.3	36.41		5.25		281.7		7.29	59.00
1:17:33.3	36.41		5.25		281.7		7.29	59.00
1:17:34.3	36.42		5.25		281.8		7.30	59.00
1:17:35.3	36.41		5.25		281.8		7.30	59.00
1:17:36.3	36.41		5.25		281.9		7.30	59.00
1:17:37.3	36.41		5.26		281.9		7.30	59.01
1:17:38.3	36.42		5.26		282.0		7.30	59.01
1:17:39.3	36.41		5.25		282.1		7.30	59.01
1:17:40.3	36.42		5.25		282.1		7.31	59.01
1:17:41.3	36.41		5.24		282.2		7.31	59.01
1:17:42.3	36.41		5.25		282.2		7.31	59.01
1:17:43.3	36.42		5.25		282.3		7.31	59.01
1:17:44.3	36.41		5.26		282.3		7.31	59.02
1:17:45.3	36.42		5.24		282.4		7.31	59.02
1:17:46.3	36.41		5.25		282.4		7.31	59.02
1:17:47.3	36.41		5.24		282.5		7.32	59.02
1:17:48.3	36.42		5.25		282.5		7.32	59.02
1:17:49.3	36.41		5.24		282.6		7.32	59.02
1:17:50.3	36.41		5.25		282.6		7.32	59.02
1:17:51.3	36.41		5.26		282.7		7.32	59.03
1:17:52.3	36.42		5.25		282.7		7.32	59.03
1:17:53.3	36.41		5.24		282.8		7.32	59.03
1:17:54.3	36.42		5.24		282.8		7.33	59.03
1:17:55.3	36.42		5.26		282.9		7.33	59.03
1:17:56.3	36.41		5.23		283.0		7.33	59.03
1:17:57.3	36.42		5.25		283.0		7.33	59.03
1:17:58.3	36.41		5.24		283.1		7.33	59.04
1:17:59.3	36.41		5.25		283.1		7.33	59.04
1:18:00.3	36.41		5.25		283.2		7.33	59.04
1:18:01.3	36.42		5.25		283.2		7.34	59.04
1:18:02.3	36.41		5.25		283.3		7.34	59.04
1:18:03.3	36.41		5.25		283.3		7.34	59.04
1:18:04.3	36.42		5.24		283.4		7.34	59.05
1:18:05.3	36.41		5.25		283.4		7.34	59.05
1:18:06.3	36.41		5.24		283.5		7.34	59.05
1:18:07.3	36.41		5.23		283.5		7.34	59.05
1:18:08.3	36.42		5.23		283.6		7.35	59.05
1:18:09.3	36.41		5.24		283.6		7.35	59.05
1:18:10.3	36.41		5.25		283.7		7.35	59.05
1:18:11.3	36.41		5.26		283.8		7.35	59.05
1:18:12.3	36.41		5.24		283.8		7.35	59.06
1:18:13.3	36.41		5.26		283.9		7.35	59.06
1:18:14.3	36.41		5.23		283.9		7.35	59.06
1:18:15.3	36.41		5.25		284.0		7.36	59.06
1:18:16.3	36.41		5.25		284.0		7.36	59.06
1:18:17.3	36.41		5.25		284.1		7.36	59.06
1:18:18.3	36.41		5.25		284.1		7.36	59.06
1:18:19.3	36.41		5.24		284.2		7.36	59.07
1:18:20.3	36.41		5.26		284.2		7.36	59.07
1:18:21.3	36.41		5.25		284.3		7.36	59.07
1:18:22.3	36.41		5.25		284.3		7.37	59.07
1:18:23.3	36.41		5.26		284.4		7.37	59.07
1:18:24.3	36.41		5.26		284.4		7.37	59.07
1:18:25.3	36.41		5.23		284.5		7.37	59.08
1:18:26.3	36.41		5.25		284.5		7.37	59.08
1:18:27.3	36.41		5.24		284.6		7.37	59.08
1:18:28.3	36.41		5.23		284.7		7.38	59.08
1:18:29.3	36.41		5.23		284.7		7.38	59.08
1:18:30.3	36.41		5.25		284.8		7.38	59.08
1:18:31.3	36.41		5.25		284.8		7.38	59.08
1:18:32.3	36.41		5.24		284.9		7.38	59.09
1:18:33.3	36.41		5.25		284.9		7.38	59.09
1:18:34.3	36.41		5.25		285.0		7.38	59.09
1:18:35.3	36.41		5.25		285.0		7.39	59.09
1:18:36.3	36.41		5.24		285.1		7.39	59.09
1:18:37.3	36.41		5.25		285.1		7.39	59.09
1:18:38.3	36.41		5.25		285.2		7.39	59.09
1:18:39.3	36.41		5.25		285.2		7.39	59.10
1:18:40.3	36.41		5.25		285.3		7.39	59.10
1:18:41.3	36.40		5.25		285.3		7.39	59.10
1:18:42.3	36.40		5.25		285.4		7.40	59.10
1:18:43.3	36.40		5.25		285.4		7.40	59.10
1:18:44.3	36.40		5.23		285.5		7.40	59.10
1:18:45.3	36.40		5.25		285.6		7.40	59.10
1:18:46.3	36.39		5.23		285.6		7.40	59.11
1:18:47.3	36.39		5.25		285.7		7.40	59.11
1:18:48.3	36.39		5.24		285.7		7.40	59.11
1:18:49.3	36.38		5.23		285.8		7.41	59.11
1:18:50.3	36.38		5.24		285.8		7.41	59.11
1:18:51.3	36.37		5.24		285.9		7.41	59.11
1:18:52.3	36.37		5.24		285.9		7.41	59.12
1:18:53.3	36.37		5.23		286.0		7.41	59.12
1:18:54.3	36.36		5.24		286.0		7.41	59.12
1:18:55.3	36.36		5.24		286.1		7.41	59.12
1:18:56.3	36.35		5.24		286.1		7.42	59.12
1:18:57.3	36.34		5.24		286.2		7.42	59.12
1:18:58.3	36.34		5.24		286.2		7.42	59.12
1:18:59.3	36.33		5.24		286.3		7.42	59.12
1:19:00.3	36.33		5.25		286.3		7.42	59.13
1:19:01.3	36.32		5.24		286.4		7.42	59.13
1:19:02.3	36.31		5.24		286.5		7.42	59.13
1:19:03.3	36.31		5.24		286.5		7.43	59.13
1:19:04.3	36.31		5.24		286.6		7.43	59.13
1:19:05.3	36.30		5.24		286.6		7.43	59.13
1:19:06.3	36.30		5.23		286.7		7.43	59.13
1:19:07.3	36.29		5.24		286.7		7.43	59.14
1:19:08.3	36.29		5.24		286.8		7.43	59.14
1:19:09.3	36.28		5.24		286.8		7.43	59.14
1:19:10.3	36.28		5.25		286.9		7.44	59.14
1:19:11.3	36.28		5.25		286.9		7.44	59.14
1:19:12.3	36.27		5.23		287.0		7.44	59.14
1:19:13.3	36.27		5.23		287.0		7.44	59.15
1:19:14.3	36.27		5.24		287.1		7.44	59.15
1:19:15.3	36.27		5.24		287.1		7.44	59.15
1:19:16.3	36.27		5.23		287.2		7.45	59.15
1:19:17.3	36.27		5.24		287.2		7.45	59.15
1:19:18.3	36.27		5.24		287.3		7.45	59.15
1:19:19.3	36.27		5.24		287.4		7.45	59.15
1:19:20.3	36.27		5.24		287.4		7.45	59.16
1:19:21.3	36.27		5.23		287.5		7.45	59.16
1:19:22.3	36.27		5.25		287.5		7.45	59.16
1:19:23.3	36.27		5.24		287.6		7.46	59.16
1:19:24.3	36.27		5.25		287.6		7.46	59.16
1:19:25.3	36.27		5.24		287.7		7.46	59.16
1:19:26.3	36.27		5.24		287.7		7.46	59.16
1:19:27.3	36.27		5.24		287.8		7.46	59.17
1:19:28.3	36.27		5.22		287.8		7.46	59.17
1:19:29.3	36.26		5.23		287.9		7.46	59.17
1:19:30.3	36.27		5.23		287.9		7.47	59.17
1:19:31.3	36.27		5.24		288.0		7.47	59.17
1:19:32.3	36.27		5.24		288.0		7.47	59.17
1:19:33.3	36.27		5.23		288.1		7.47	59.17
1:19:34.3	36.27		5.25		288.1		7.47	59.18
1:19:35.3	36.27		5.22		288.2		7.47	59.18
1:19:36.3	36.27		5.24		288.2		7.47	59.18
1:19:37.3	36.27		5.24		288.3		7.48	59.18
1:19:38.3	36.27		5.24		288.4		7.48	59.18
1:19:39.3	36.27		5.23		288.4		7.48	59.18
1:19:40.3	36.27		5.25		288.5		7.48	59.19
1:19:41.3	36.27		5.25		288.5		7.48	59.19
1:19:42.3	36.27		5.23		288.6		7.48	59.19
1:19:43.3	36.27		5.24		288.6		7.48	59.19
1:19:44.3	36.27		5.24		288.7		7.49	59.19
1:19:45.3	36.27		5.23		288.7		7.49	59.19
1:19:46.3	36.27		5.24		288.8		7.49	59.19
1:19:47.3	36.26		5.24		288.8		7.49	59.20
1:19:48.3	36.27		5.24		288.9		7.49	59.20
1:19:49.3	36.27		5.24		288.9		7.49	59.20
1:19:50.3	36.27		5.24		289.0		7.49	59.20
1:19:51.3	36.26		5.25		289.0		7.50	59.20
1:19:52.3	36.27		5.24		289.1		7.50	59.20
1:19:53.3	36.27		5.23		289.1		7.50	59.20
1:19:54.3	36.27		5.25		289.2		7.50	59.20
1:19:55.3	36.27		5.25		289.3		7.50	59.21
1:19:56.3	36.27		5.25		289.3		7.50	59.21
1:19:57.3	36.27		5.23		289.4		7.50	59.21
1:19:58.3	36.27		5.24		289.4		7.51	59.21
1:19:59.3	36.27		5.24		289.5		7.51	59.21
1:20:00.3	36.27		5.25		289.5		7.51	59.21
1:20:01.3	36.27		5.23		289.6		7.51	59.22
1:20:02.3	36.27		5.23		289.6		7.51	59.22
1:20:03.3	36.27		5.24		289.7		7.51	59.22
1:20:04.3	36.27		5.23		289.7		7.51	59.22
1:20:05.3	36.27		5.23		289.8		7.52	59.22
1:20:06.3	36.27		5.23		289.8		7.52	59.22
1:20:07.3	36.27		5.23		289.9		7.52	59.22
1:20:08.3	36.27		5.23		289.9		7.52	59.23
1:20:09.3	36.26		5.23		290.0		7.52	59.23
1:20:10.3	36.26		5.23		290.0		7.52	59.23
1:20:11.3	36.27		5.24		290.1		7.53	59.23
1:20:12.3	36.27		5.25		290.1		7.53	59.23
1:20:13.3	36.27		5.23		290.2		7.53	59.23
1:20:14.3	36.27		5.24		290.3		7.53	59.23
1:20:15.3	36.27		5.24		290.3		7.53	59.23
1:20:16.3	36.27		5.22		290.4		7.53	59.24
1:20:17.3	36.27		5.24		290.4		7.53	59.24
1:20:18.3	36.26		5.23		290.5		7.54	59.24
1:20:19.3	36.26		5.23		290.5		7.54	59.24
1:20:20.3	36.27		5.25		290.6		7.54	59.24
1:20:21.3	36.27		5.24		290.6		7.54	59.24
1:20:22.3	36.27		5.23		290.7		7.54	59.25
1:20:23.3	36.26		5.25		290.7		7.54	59.25
1:20:24.3	36.26		5.24		290.8		7.54	59.25
1:20:25.3	36.27		5.23		290.8		7.55	59.25
1:20:26.3	36.27		5.24		290.9		7.55	59.25
1:20:27.3	36.27		5.23		290.9		7.55	59.25
1:20:28.3	36.26		5.23		291.0		7.55	59.25
1:20:29.3	36.27		5.23		291.0		7.55	59.26
1:20:30.3	36.26		5.23		291.1		7.55	59.26
1:20:31.3	36.27		5.23		291.1		7.55	59.26
1:20:32.3	36.27		5.23		291.2		7.56	59.26
1:20:33.3	36.26		5.24		291.3		7.56	59.26
1:20:34.3	36.27		5.24		291.3		7.56	59.26
1:20:35.3	36.27		5.24		291.4		7.56	59.26
1:20:36.3	36.27		5.23		291.4		7.56	59.27
1:20:37.3	36.27		5.23		291.5		7.56	59.27
1:20:38.3	36.27		5.23		291.5		7.56	59.27
1:20:39.3	36.27		5.22		291.6		7.57	59.27
1:20:40.3	36.26		5.23		291.6		7.57	59.27
1:20:41.3	36.27		5.22		291.7		7.57	59.27
1:20:42.3	36.26		5.24		291.7		7.57	59.27
1:20:43.3	36.27		5.24		291.8		7.57	59.28
1:20:44.3	36.26		5.22		291.8		7.57	59.28
1:20:45.3	36.27		5.23		291.9		7.57	59.28
1:20:46.3	36.26		5.23		291.9		7.58	59.28
1:20:47.3	36.26		5.23		292.0		7.58	59.28
1:20:48.3	36.27		5.23		292.0		7.58	59.28
1:20:49.3	36.26		5.23		292.1		7.58	59.28
1:20:50.3	36.27		5.22		292.2		7.58	59.29
1:20:51.3	36.26		5.23		292.2		7.58	59.29
1:20:52.3	36.27		5.23		292.3		7.58	59.29
1:20:53.3	36.27		5.22		292.3		7.59	59.29
1:20:54.3	36.26		5.23		292.4		7.59	59.29
1:20:55.3	36.27		5.23		292.4		7.59	59.29
1:20:56.3	36.26		5.24		292.5		7.59	59.30
1:20:57.3	36.27		5.23		292.5		7.59	59.30
1:20:58.3	36.26		5.24		292.6		7.59	59.30
1:20:59.3	36.27		5.24		292.6		7.59	59.30
1:21:00.3	36.27		5.24		292.7		7.60	59.30
1:21:01.3	36.26		5.23		292.7		7.60	59.30
1:21:02.3	36.27		5.23		292.8		7.60	59.30
1:21:03.3	36.27		5.24		292.8		7.60	59.30
1:21:04.3	36.27		5.21		292.9		7.60	59.31
1:21:05.3	36.26		5.24		292.9		7.60	59.31
1:21:06.3	36.26		5.23		293.0		7.60	59.31
1:21:07.3	36.27		5.23		293.0		7.61	59.31
1:21:08.3	36.26		5.23		293.1		7.61	59.31
1:21:09.3	36.26		5.22		293.2		7.61	59.31
1:21:10.3	36.26		5.22		293.2		7.61	59.31
1:21:11.3	36.26		5.24		293.3		7.61	59.32
1:21:12.3	36.27		5.24		293.3		7.61	59.32
1:21:13.3	36.27		5.22		293.4		7.62	59.32
1:21:14.3	36.26		5.24		293.4		7.62	59.32
1:21:15.3	36.26		5.23		293.5		7.62	59.32
1:21:16.3	36.27		5.23		293.5		7.62	59.32
1:21:17.3	36.26		5.22		293.6		7.62	59.33
1:21:18.3	36.26		5.23		293.6		7.62	59.33
1:21:19.3	36.26		5.24		293.7		7.62	59.33
1:21:20.3	36.26		5.22		293.7		7.63	59.33
1:21:21.3	36.27		5.23		293.8		7.63	59.33
1:21:22.3	36.26		5.23		293.8		7.63	59.33
1:21:23.3	36.27		5.23		293.9		7.63	59.33
1:21:24.3	36.26		5.23		293.9		7.63	59.34
1:21:25.3	36.26		5.23		294.0		7.63	59.34
1:21:26.3	36.27		5.22		294.0		7.63	59.34
1:21:27.3	36.26		5.23		294.1		7.64	59.34
1:21:28.3	36.27		5.23		294.2		7.64	59.34
1:21:29.3	36.26		5.23		294.2		7.64	59.34
1:21:30.3	36.26		5.22		294.3		7.64	59.34
1:21:31.3	36.26		5.23		294.3		7.64	59.34
1:21:32.3	36.26		5.23		294.4		7.64	59.35
1:21:33.3	36.26		5.23		294.4		7.64	59.35
1:21:34.3	36.26		5.21		294.5		7.65	59.35
